Date,UserName,Comment,Like
2025-02-15T13:20:08Z,@kusnulkhotimah4456,Saya sebenarnya penasaran Saya ini bukan penggemar k- drama yang kuat banget tapi saya juga sesekali nonton k-drama gitu ya. Dan sudah cukup lumayan banyak film atau drama Korea yang diadaptasi di Indonesia tapi yang jadi penasaran saya Apa yang dipikirkan oleh pihak Falcon waktu nawarin atau casting Abidzar sebelumnya?😂,0
2025-02-15T13:12:36Z,@Youthpik,Puas banget gw kalo udah dibahas di Ngelantur 😂🎉🎉,0
2025-02-15T13:08:43Z,@shouashita6386,"Lagian kalo buat drama sih emang jauh banget bedanya drama indo sama korea... Bukannya niat nyepong korea, tapi emang fakta banget, kebanyakan orang kita males nonton dan bahkan ada yg benci drakor cuman gara2 bahasanya gk bahasa indonesia lah, ada juga yg lebih parah dan aneh yakni orang2 yg merasa nonton drakor itu kyk liat saingannya, kyk nanti orang di dramanya cantik atau ganteng banget gitu auto dah ngerasa dirinya tersaingi padahal gk ada salahnya cuman nikmatin filmnya... Entah ni orang kepedean cakep makanya liat yg lebih cakep udah kyk orang kalah saing cuy😂😂😂😂",0
2025-02-15T13:03:11Z,@liam_cha,"Sejujurnya, netizen indo itu harusnya contoh knetz dalam kasus ini,bukan maksud membandingkan,tp ini bener² bisa ngefilter tontonan di tv dan di media sosial indo. Apa itu?? Yaitu CANCEL CULTURE. <br><br>Ada plus minusnya sbenernya <br><br>Kalo di kalangan kpopers dan kdrama ini udah umum, dengan cancel culture, artis ga akan bisa ngomong macem macem di depan kamera, ga berani bertingkah ga sopan bahkan takut. Karna peran netizen sangat gede disini. Dengan gitu, bisa meminimalisir kalo ada problem antar artis, senggol sana sini,atau drama artis artis itu bakal lebih sdikit dengan nerapin ini. <br><br>Minusnya yaa paling rugi di artisnya yg ga laku. <br><br>Kalo mau bgini sbenernya gampang guys, tinggal kalo ada artis problematik jangan dikasih panggung, kalo ada yg bikin video ttg si artis yg problem itu gausah di tonton. dengan gitu pihak produser/wartawan/ pihak acaranya ga akan mau ngundang si problem ini. Dan itu berdampak bagus karna dengan gitu smua masalah artis yg ga penting bisa di tangani asal kita nerapin cancel culture. <br><br><br>Gw pribadi berharap netizen indo bisa nerapin cancel culture mulai sekarang dengan adanya kasus male lead remake Drakor ini. <br><br>Sekian terimakasih",306
2025-02-17T08:26:14Z,@nla8700,"tapi sayangnya yang ngasih panggung masih lebih banyak dari house productionnya, dan dirasa juga mereka tidak terlalu mementingkan kualitas punya pengen bisnisnya doang.. jadi walaupun kita kitanya coba bakal tetep sulit karna circlenya tidak diputar dari berbagai pihak cuman dari konsumen",13
2025-02-20T00:29:29Z,@dinieoct,"Setuju kaaa, para para artis pansos pake prahara jg jgn dikasi panggung, krn emang itu yg mereka cari, yg penting tenar dl wlwpun prahara, ga mendidik banget",9
2025-02-20T15:36:43Z,@ShazraAulia,​@@dinieoct bagus kok filmnya sama aktor nya keren banget menurutku rating dari aku pribadi 9 per 10 <br>attack on Titan 😁,1
2025-02-22T11:34:03Z,@nathaniasally,"Masalahnya di indonesia, artis yg kena cancel culture juga klo di hire ttp bakal rame, walopun rame krn hujatan bukan pujian. Tp production house ga peduli itu, yg penting rame.",6
2025-02-23T14:13:34Z,@akbar061085,kocak..cancel culture gga akan ada di indo..orang indo itu mental baja dan muka badak...dan netizen itu pelupa dan pemaaf...ketika 4 hal tersebut masuk di budaya akar rumput..moral industri itu ga akan jalan karena dipadukan dengan kapitalis empowerd...selama masi untung sang penguasa kapitalis akan terus memerah dan memeras sampe habis potensi nya...yang terjadi pada abizar itu bukan cancel reform...tapi murni marketing nya yg udah kalah mental..marketing pelem nya uda nyerah duluan...alias abizar udah di ditinggal sendirian oleh perusahaan sebelum perang mulai..,0
2025-02-15T13:00:56Z,@ind-o3m,oi bang pelan2 dong narasinya jangan mledak2 gitu... narasinya santai aja biar gampang disimak 😩,0
2025-02-15T12:57:58Z,@Mephistoは,Bahkan penonton video ini lebih banyak daripada Business proposal,0
2025-02-15T12:53:33Z,@arifstya327,Yah namanya manusia pasti ada salah. Nanti juga klo ada yg penasaran pasti ada yg nonton. Yg benci yg goreng&quot; dia insyaallah jadi pahal atas kesalahan nya yg dia buat,1
2025-02-15T12:49:29Z,@fnb911,"Abidzar lu coba mikir pake IQ78 lu ya, gini..<br>Misal Palkon buat film Naruto, trus lu jd pemeran Naruto nya.. Trus ktika ditanya lu ga liat karakter Naruto sperti apa, gimana sosok itu karena km pingin ciptain Naruto versi lu sendiri yg sesuai kultur lndonesia, itu sama dg filmnya judulnya Naruto, tp jadinya Wiro Sableng yg sesuai kultur lndonesia wkwkwkwk, kocak lu Dzar.. Dzar..",0
2025-02-15T12:37:43Z,@pandora3309,"kasus nya ada kemiripan dengan rachel zegler yang meranin snow white nya disney, sebagai pemeran utama, mulut nya justru jadi benalu untuk movienya itu sendiri, sampe2 trailer snow white nya sekarang dapet dislike sampe 1 juta orang.",0
2025-02-15T12:36:21Z,@wisnubsdwo,terlalu pede sampe marketnya sendiri dijadiin enemy 🤣,0
2025-02-15T12:23:15Z,@annesharamadayanti7338,"Dia ga profesional, angkuh, asbun kemana2 :)",0
2025-02-15T12:20:35Z,@Anonymous-tw3ok,"Padahal aktornya sdh tahu kalo fans nya fanatik udh bilang juga tpi ga ngerti fanatik itu apa fanatik ya fans berat cinta dengan karakternya knp lu pengen ubah kocak emang paling ga jngan bilang² lah dimedia, sebenarnya menurutku ini msih bisa diterima seandainya belum ada adaptasinya masalah nya udh ada dari korea lagi susah sih.",0
2025-02-15T12:13:05Z,@rantimuliawati95,kalo aku sih mikirnya ini tuh strategi marketing aja. biar banyak yg kepo sama film ini. karna kontroversi nya. tapi cross of the line kayaknya. <br><br>btw aku juga k-drama lovers. aku pun suka bgt sama drama ini. sampe rewatch berkali-kali. memang awalnya akupun merasa Abidzar kurang cocok meranin. tapi aku udh ada niat buat nonton biar aku engga nilai orang dari cover nya aja. beneran loh mau nonton. ehhh malah makin2 kontroversi nya... jadi males dah nontonnya..<br><br>Buat Abidzar :<br>semoga kamu dapat banyak pelajaran/hikmah dari semua yang terjadi. dan benar kata abangnya. 4 Rules itu ga boleh sama sekali di langgar. kedepannya berhati-hati lagi ya dalam berbicara apalagi pada awak media. Good Luck 👍🏻,1
2025-02-15T12:12:15Z,@fahmifhusin,"Anime aja walaupun 12 - 16 episode kerasa kalo ada yang di potong, apalagi film kurang dari 2 jam &amp; modal pemahaman masing2🗿.",0
2025-02-15T12:11:23Z,@ranisulisty,Tim marketing nangis,0
2025-02-15T12:08:56Z,@EssyWulandari,"Aku bukan penonton business proposal ya, aku pecinta series kdrama, tp untuk yg romance jarang. Tapi kebingungan aku cuma 1, bukan soal fisik, tapi attitude. Prcaya gasi sbnrnya fans ga trlalu mmpermasalah kan dia ga nntn series nya, TAPI DIA NYEBUT FANATIK (dlm konotasi negatif), kedua, DIA NANTANGIN. yahhh begitulah. Hancur banget sih pokoknya. Feels ga dapet. Itulah knapa harus nonton versi asli nya ya buat mendalami peran ga sih?",1
2025-02-15T12:07:41Z,@tonirobiana3993,si Timothy kayaknya ga suka ame abizar,0
2025-02-15T11:59:21Z,@mt.yanah99,Tumben beneran di cancle 😂,0
2025-02-15T11:58:49Z,@Noakila05,"berkat beliau cast2 yang lain yang gak ikut2 an tolol jadi kena batunya, cost produksi film &amp; hire talent sekian ratus juta kebuang percuma  berkat statement beliau sitolol nan edgy ini",0
2025-02-15T11:57:15Z,@muhammadrahmadhani3843,"22 menit full ngamuk😂 wajar sih, Kdrama Lovers di ajak perang gimana gak meledak, belum lagi studio dan crew yang dirugikan akibat gak ada nya pendapatan dari film yang kalau pun ada juga sedikit😂.",0
2025-02-15T11:51:38Z,@priddybick,"Punya ibu bapak doang islami, punya pendidikan tapi SDM rendah bgt",1
2025-02-15T11:46:13Z,@step_dc,Bro berfikir dia MC di dunia 🗿,0
2025-02-15T11:20:35Z,@nurcahyati3485,"Aq pecinta Webtoon...<br>Versi drakor nya lumayan sih, ktm di hayalan gue sama versi real kaya sejalan aja .<br><br>Tp tetiba abidzar merusak hayalan gue. 🥰🥰",0
2025-02-15T11:17:46Z,@rennederiawan5649,"Saya aja udah nonton &quot;business proposal seriesnya&quot; karna bagus cerita dan pemeran nya, padahal bukan fanatik drakor, itu orang gaya2 an mau meranin film orang tapi ga mau belajar dari film asli nya, kalau film baru boleh lah tapi ini film adaptasi, parah sombongnya.",0
2025-02-15T11:15:11Z,@agusmuharom97,😂 cuih nazis ktot,0
2025-02-15T11:01:23Z,@-babymonst7er,Setuju banget sih &quot;a business proposal&quot; ini mencerminkan 2 pasangan atau 4 karakter yang memiliki karakter masing-masing yang ofcourse kuat setiap karakternya. Dan akhirnya malah jadi krusial ketika 12 episode dijadikan kurang dari 2 jam dan hanya di fokuskan pada 1 pasangan saja.,0
2025-02-15T10:59:46Z,@florenchinsfs,"Finally gue tau konteks yg bikin si abizar ini dihujat sana sini. Kemarin² lewat mulu di beranda gue tapi gue ga ngerti dia habis nunjukin bad attitude yg kek gimana wkwk intinya, semua yg ada di keoala gue udah lo wakilin semua bro. Thanks yaaaakkk ❤",0
2025-02-15T10:59:19Z,@fuadibontot6012,K-pops tai,0
2025-02-15T10:59:17Z,@Ruthlessssssgaming,Intinya jangan musuhin audiens yang jadi target jualan lu😂😂😂😂😂,0
2025-02-15T10:58:56Z,@rachelsianturi8,aku tidak termauk ketiga fanatik yg menghambakan manusiaa,0
2025-02-15T10:56:27Z,@wahids4354,"Tapi kami mengerjakan dengan 100 kru dan 20 aktor&amp;aktris ,termasuk aktor senior seperti pak de indro dll........",1
2025-02-15T10:53:00Z,@michelherezen4513,udah jelek gada yg nyenengin ati pulak kelakuan nya,0
2025-02-15T10:52:56Z,@nofrirahmadani9917,"posisinya udah tau mengadaptasi film negara lain yaitu K-drama,malah mau ngubah karakter pria yang di serialnya, yangudah bener² rating bagus di Korea maupun Indonesia",0
2025-02-15T10:46:05Z,@Alea2024RyuOzawa-r5o,"Mungkin Abizar ini ngikutin jurusnya super Junior di mana ngeledekin elf bilang gk ada duit, gk mau nonton, gk mau datang ke super show.. Tapi kenyataan nya tetap pada datang dan tiketnya sold 😂😂😂😂😂 tp ya beda level lah.. Oppa deul suju kan emang udah apal kebiasaan elf yang pasti datang walaupun bajet mepet😂😂😂😂",0
2025-02-15T10:43:09Z,@LostAngel83,momen pas Mr. Osborn ngamuk lejend banget...😂😂😂😂😂,0
2025-02-15T10:41:21Z,@hendrasantana2537,"Sudah muka jelek, attitude juga minus. Benar-benar suram tuh karir si Abidzar di dunia film. Siapa sekarang produser yang berani pakai dia untuk jadi pemain filmnya? Tentu tidak ada, daripada rugi besar lebih baik cari aktor lain. Mending si Abisxar jadi ketua ormas saja, cocok tuh songong dan egonya gede.",0
2025-02-15T10:38:01Z,@Alea2024RyuOzawa-r5o,😂😂😂😂😂,0
2025-02-15T10:35:12Z,@ujangrismangessa,"Aduh Abidzar saya fans kamu. Tapi melihat sikapmu so so an saat diwawancara jadinya ko sangat menyayangkan. <br>Harusnya kalau sayang sama Abimu ( alm uj ) contohlah adab nya.  Walaupun beda jalur ,tidak jadi ustadz. Tapi adabnya contoh. Biar berjalan lancar karirmu. Oke tidak menonton drakornya, tapi kata kata dan sikap saat wawancara  dijaga attitude dan adabnya.",8
2025-02-15T10:35:05Z,@sendipriadi2114,Terlalu sombong kau anak muda...sindrom star😂,0
2025-02-15T10:34:11Z,@ahyeonf,"Karena falcon tuh sukses pas miracle no 7. Ah abidzar, kata gue lu o-o-n. 6rb penonton isinya pengajian umi pipik.",0
2025-02-15T10:23:03Z,@ahmadryanrivaldi462,IMDb masih baik bgt ngasih 1😅,0
2025-02-15T10:21:49Z,@namelesshuman1133,"ya namanya juga gak punya ijazah tamat SMA, jelas agak laen pola pikir dan sikapnya wkwk malu2in almarhum ust uje",0
2025-02-15T10:18:02Z,@AndryRegas,SDM rendah nontonnya drakor 😂,0
2025-02-15T10:13:43Z,@DeNaHungkul,Jangan macem2 deh pokonya,0
2025-02-15T10:05:01Z,@novalaillipasyadillaputri71,"miracle in cell si sejauh ini yang emosinya mirip dan pecah banget menurut gue, walaupun adaptasi",0
2025-02-15T10:03:19Z,@PendiPenjol-p9f,Netisen negatif.. Yg merugilkan org lain..,0
2025-02-15T10:02:25Z,@farhanbrad4177,awkoawkoawko,0
2025-02-15T09:58:11Z,@YatiAndry,Ibunya cadarnya yang bikin alay,0
2025-02-15T09:52:38Z,@kreabel7847,Sombong si abidzar padahal kalo dia ga sombong bakal rame si yg nonton,0
2025-02-15T09:50:35Z,@ferdkotenn8159,Minum air bang😂,0
2025-02-15T09:48:04Z,@Shin_Bella,"Mo jadi orang biasa, apalagi Public Figure, sama aja sih….Jangan Sombong. Ngancurin hidup loe tau….",0
2025-02-15T09:46:37Z,@herdiman8741,Naluri arogannya sepertinya sudah terlatih dari bayi.,0
2025-02-15T09:44:24Z,@walay2950,SAYA WIBU DAN SAYA BANGGA,0
2025-02-15T09:30:53Z,@def_jayb2589,rating 1.0 masih tinggian punya gibran 😅😂,0
2025-02-15T09:24:14Z,@rhu3323,"Pengisi ost nya, pdhl bagus",1
2025-02-15T09:19:02Z,@joni46067,"Nama&#39;a jg adaptasi, berartikan harus sama,, eeh maLah biLang menciptakan karakter baru 🤦🤦",1
2025-02-15T09:10:16Z,@azkaridho6864,padahal kalau berhasil lumayan banget buat karir Abidzar sendiri,1
2025-02-15T09:10:01Z,@putraadiansyah8349,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=680"">11:20</a> menggiring bola sampai kegawang",2
2025-02-15T09:07:26Z,@jackmul12,"kan film ini targetnya kdrama, malah ngehina fans nya . Ya udah amsyong 😂",1
2025-04-06T08:56:14Z,@SmartyRiza593,Instant death,0
2025-02-15T09:06:30Z,@pijin961,"Bang, bedanya lu sekolah dan si abidzar ga sekolah bg😂",2
2025-02-15T09:01:21Z,@killerqueen5889,NPD,1
2025-02-15T08:54:12Z,@Rawzii22,PLEASE BE PROFESIONAL - Turunin EGO,1
2025-02-15T08:50:47Z,@BangkiraiBpn,CONGORMU harimaumu !!! kelar,1
2025-02-15T08:50:10Z,@verapuspitasari7410,"Awalnya ekspektasi aku Lead Malenya si Angga, cakepnya sama kek Kang Tae Mo di drakor. Ehh malah si abidzar. Huuu... Malah bertingkah juga. Jadi malas lah nonton. G ada niatan jg untuk nnton remakenya apalagi pemainnya pd songong.🙄",5
2025-02-15T08:39:16Z,@bidjiketumbar3534,"Kesalahannya sih ada di falcon, salah besarnya memilih aktor utama si orang macam gini, yg notabene masih hijau dan egonya blm dikontrol. Padahal masih banyak pilihan lain yg proper, tp ya itu hak murni falcon dg segala resiko yg harus diterima.",5
2025-02-15T08:36:44Z,@AConfusedCrow,Ini aktor aktris pada dapet PR training kaga seh? Bego banget sumpah basic PR aja ga bisa,1
2025-02-15T08:28:36Z,@ArdiiOddi,Efek kebanyakan main layangan,1
2025-02-15T08:26:47Z,@ReniOfficial12,"Aku paling nyesel film temurun sih, nyesel bgt2, setannya keliatan editan bgt",1
2025-02-15T08:23:08Z,@mariammansur1950,"Pers Busnis proposal beda bgt sama ramah tamah Kang Mak. Di saat netizen dll ngotot ngomong remake2 mulu. Hadirnya seorg Jirayut yg meramaikan, bahkan bkn dlm line up pemain utama, scene dia juga cuman yg di wujudkn buat ending credit. Tpi karna Jirayut sgt jaga etitud bikin rame yg pengen nonton Kang Mak dn bersama dgn pemain2 senior papan atas semua 😊😊❤",122
2025-03-06T05:40:45Z,@mullyerjonno,ramah tamah kangmak ini remakenya apa kakk?,1
2025-03-06T06:37:59Z,@mariammansur1950,@mullyerjonno  remake Pee Mak horror komedi Thailand,0
2025-03-06T06:44:40Z,@mullyerjonno,"@@mariammansur1950 oalaaah iyaiyaaa, kirain gabakal ada yg ramerame gasuka krn remake. soalnya emg lucu sih trs uda aga lama kan film aslinya",0
2025-03-06T07:02:34Z,@mariammansur1950,@@mullyerjonno iya selain filem nya bikin ngakak. Jirayut membuat netizen antusias sama akting ny dia🤣🤣 maka rame yg nonton,1
2025-05-04T14:34:48Z,@Cloudlover99,"Betul. Waktu itu gw ga tau knp lupa lg, lg demen2nya jirayut. Klo ga salah krn up mulu berita dia jago OR. Pdhl tuh dlu sebel bgt liat berita dia di dangdut2 itu. Ehh jd suka, makanya gw nyuruh anak2 gw nonton KANG MAK. Lagian anak2 gw emang sukanya genre begitu, horor komedi. Dan 1 lg, meramaikan kancah film lokal. Gw nya sih ga nonton. Jagain anak bayi di rmh. Ntn dr netflix aja.",0
2025-02-15T08:02:05Z,@boldestore.malang,"kurang lengkap..jangan remehkan wibu dan wota..karna kebanyakan wota wibu itu sepaket,,, kalo uda nyenggol wota kelar lo kwkwk",1
2025-02-15T07:57:58Z,@yuniusmanda3662,"Statement lu tentang falcon yang malah membiarkan keblunderan abidzar makin fatal, benar2 on point 😂😂",2
2025-02-15T07:46:18Z,@NandaOmai,Sutradara juga mikir2 lagi sih kalo milih aktornya 🗿,0
2025-02-15T07:43:12Z,@rafiel6462,Karma orang sombong,0
2025-02-15T07:40:24Z,@pegasis1112,"Aktor gembel, kaga pernah tau ada aktor ini",0
2025-02-15T07:37:12Z,@lijunism,"Rules ke 5, jangan nantangin netizen melulu",0
2025-02-15T07:22:43Z,@kerjosurasahkakehancocot,"saking gak minatnya sama ginian sampe baru tau ada drama aktor sombong ini wkwkwkw, tiba2 aja nongol ini video di yutub saya jadi tau. <br>kok bisa bebal banget ya udah dikritik sana sini masih sombong gitu, udah kek terorisrael dikecam hampir seluruh dunia masih lanjut genosida",0
2025-02-15T07:15:55Z,@MONSTERS-x3d,"Ngeselin sama si abiadab itu, gua bukan K-drama lovers, bukan jg fans nya, dikit yg gua tonton film drama Korea, yg difavoritkan juga dikit. Tapi gua gedeg liat orang yg bermasalah dengan K-drama. Agak sentimen gua klo urusan drama korsel. Ok la klo cowo ga terlalu masalah dengan hal Korsel, cowo sukanya Jepang atau Amerika, lah klo cewe, apalagi pencinta Korea Selatan dengan gila kek gitu. Bermasalah dikit aj langsung dihujat oleh cewe yg suka drama korsel. Jadi jaga diri, jangan ego. Ga tonton filmnya, ciptakan karakter sendiri. Kau ga masalah. Yg bermasalah, studio filmnya, bahkan sampai nangis, kesal, marah semuanya jadi satu karena kau bertingkah kek gitu. Kasian studio filmnya. Film itu tergantung rating, rating nya tinggi film nya bagus, rating nya sampah, film nya ampas. Jangan merusak citra fans K-drama, klo kau ga mau dihujat. Di Korsel sna rating nya tinggi, bagus filmnya. Di Indonesia, diadaptasi jadi jelek ratingnya, gegara ada binatang itu, binatang berwujud manusia yg peduli dengan ego nya sj",0
2025-02-15T07:07:38Z,@yogs178,"well si ariel tatum juga combo , ngebacain coment org yg gak mau nonton",0
2025-02-15T07:04:55Z,@HadiSudanto,ciri khas anak zaman now,0
2025-02-15T07:02:48Z,@SleepyPerson1,"mirip pedro pascal, dia ngk pernah main bahkan ngk tau game TLOU... tapi katanya habis dia dapet role nya jadi joel dia langsung cari2 tuh semua tentang TLOU dia masih effort gitu lho😂 dan akhirnya Joel nya dia bagus gitu lho",1
2025-02-15T07:02:19Z,@rikisansef8342,Abidsar syp?,0
2025-02-15T07:01:53Z,@Meow-im7pu,Abizar ini blm siap jadi public figur 😂😂,0
2025-02-15T07:01:11Z,@aabahwarung,"Pentingnya jadi laki perlu pengetahuan umum yg luas. &quot;Gw mau bikin karakter baru yg ga terpaku ama yg orisinil&quot; Kejadian gini mirip ama anime Boruto yang penontonnya ga sebanyak Naruto. Awal-awal Boruto tayang fans Naruto banyak yg kecewa karena di Boruto ingin menghilangkan pengaruh Naruto agar lebih fresh, alhasil views nya ga sebanyak Naruto. Hingga akhirnya Masashi Kishimoto dipercaya kembali nge garap Boruto, dan views lumayan membaik. Kalo series masih bisa diperbaiki, lah ini film panjang yg udah gabisa direvisi kalo udah tayang, si dongo ini malah berulah masalahnya ini masih promosi yang berarti lagi nyari pasar (pasar tambahan) malah sok sok an savage ke target pasar. Jelas si abijar ini salah tapi sutradara ama produser juga ada peran, masa iya pemain utama bisa-bisanya ngga tau original nya jelas-jelas ini film remake/adaptasi loh, nonton yg udah jadi aja kaga pernah padahal itu metode paling gampang karena udah ada karakter nya. Coba kalo baca webtoon masih ngira-ngira karakter yg mau dimainin tuh masih harus didalemin. Nonton aja males apalagi baca, keliatan banget literasi rendah nya tuh.",0
2025-02-15T07:06:35Z,@aabahwarung,"Gw yg bukan fans K-drama aja kesel, apalagi yg beneran fans pasti gedeg banget ama si abijar abijar itu. Padahal banyak aktor bagus di Indonesia yg bahkan ampe kita lupa dia itu main di film yg berbeda, bukanya nyontoh senior-senior yg sukses malah matiin rezeki sendiri + orang lain. Memang dia masih pemula tapi he deserve it promosi bukanya nyari pasar tambahan malah ngebuang pasar utama.",0
